"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"56138";"Italy";"Fragrant and refined, this elegant wine offers aromas of ripe berry, crushed flower and forest floor. The medium-bodied palate doles out wild cherry, black raspberry, clove and a graphite. It's well balanced, with fresh acidity and silky tannins. Drink through 2016.";"Ritratti";"88";"24";"Northeastern Italy";"Trentino";"Kerin O’Keefe";"La Vis 2012 Ritratti Pinot Nero (Trentino)";"Pinot Nero";"La Vis"
"56131";"Italy";"Fiore is engineered to deliver fresh and easy sensations of white flower and citrus. The lean, zesty mouthfeel would work with fried calamari.";"Fiore";"84";NA;"Sicily & Sardinia";"Sicilia";NA;"Corvo 2011 Fiore White (Sicilia)";"White Blend";"Corvo"
"56119";"Italy";"A simple expression of Nerello Mascalese, this shows notes of bright, slightly bitter berries, with a drying mineral sensation at the back.";NA;"84";"15";"Sicily & Sardinia";"Sicilia";NA;"Colosi 2009 Nerello Mascalese (Sicilia)";"Nerello Mascalese";"Colosi"
"56097";"Italy";"Like many Roero wines this vintage, the winning key here is a balance between ripe fruit aromas and a tightly structured consistency. The wine's power and body is rendered more approachable thanks to careful oak softness.";"Bric Valdiana";"88";NA;"Piedmont";"Roero";NA;"Giovanni Almondo 2008 Bric Valdiana  (Roero)";"Nebbiolo";"Giovanni Almondo"
"56097";"Italy";"Like many Roero wines this vintage, the winning key here is a balance between ripe fruit aromas and a tightly structured consistency. The wine's power and body is rendered more approachable thanks to careful oak softness.";"Bric Valdiana";"88";NA;"Piedmont";"Roero";NA;"Giovanni Almondo 2008 Bric Valdiana  (Roero)";"Nebbiolo";"Giovanni Almondo"
"56096";"Italy";"Earthy notes of white mushroom, shaved truffle or oak barrel open the nose of this Riserva Barbaresco and are soon followed by toasted hazelnuts and dark chocolate. The fruit element is minimal but the wine shows nice tightness and firmness on the finish.";"Riserva";"88";NA;"Piedmont";"Barbaresco";NA;"Fratelli Casetta 2006 Riserva  (Barbaresco)";"Nebbiolo";"Fratelli Casetta"
"56096";"Italy";"Earthy notes of white mushroom, shaved truffle or oak barrel open the nose of this Riserva Barbaresco and are soon followed by toasted hazelnuts and dark chocolate. The fruit element is minimal but the wine shows nice tightness and firmness on the finish.";"Riserva";"88";NA;"Piedmont";"Barbaresco";NA;"Fratelli Casetta 2006 Riserva  (Barbaresco)";"Nebbiolo";"Fratelli Casetta"
"56090";"Italy";"This Riserva Nebbiolo delivers a compact, streamlined style with crisp freshness that drives aromas of forest berry and cassis. The wine shows a dry, austere style with a slightly gritty texture.";"Braja Riserva";"88";"26";"Piedmont";"Roero";NA;"Deltetto 2007 Braja Riserva  (Roero)";"Nebbiolo";"Deltetto"
"56090";"Italy";"This Riserva Nebbiolo delivers a compact, streamlined style with crisp freshness that drives aromas of forest berry and cassis. The wine shows a dry, austere style with a slightly gritty texture.";"Braja Riserva";"88";"26";"Piedmont";"Roero";NA;"Deltetto 2007 Braja Riserva  (Roero)";"Nebbiolo";"Deltetto"
"56086";"Italy";"Made with 100% Nebbiolo, this Gattinara shows nicely evolved aromas of dried fruit and spice beyond a surprising bright and vibrant appearance. The tannins are silky and smooth and the wine is ready to drink now.";NA;"88";"40";"Piedmont";"Gattinara";NA;"Torraccia del Piantavigna 2005  Gattinara";"Nebbiolo";"Torraccia del Piantavigna"
"56084";"Italy";"Here is a bright and chewy Barbera d'Alba with loads of ripe fruit and blackberry backed by thick density and bright freshness. This is the perfect wine to pair with homemade lasagna with cheese and sliced sausage.";"Ròca Neira";"88";"35";"Piedmont";"Barbera d'Alba";NA;"Tenuta Rocca 2006 Ròca Neira  (Barbera d'Alba)";"Barbera";"Tenuta Rocca"
"56081";"Italy";"Scents of ripe plum, espresso, cake spice, menthol and a whiff of toasted oak lead the nose. The rich, concentrated palate offers mature black cherry, blackberry compote, licorice, mocha and vanilla alongside ripe tannins. It's already almost accessible but also shows modest staying power. Drink 2018–2025.";"Riserva";"92";"135";"Tuscany";"Brunello di Montalcino";"Kerin O’Keefe";"Poggio Antico 2010 Riserva  (Brunello di Montalcino)";"Sangiovese";"Poggio Antico"
"56077";"Italy";"Delicate aromas of wild berry, crushed violet, baking spice and a whiff of menthol take shape in the glass. The firm palate offers ripe black cherry, ground pepper, clove and licorice while fine-grained tannins provide polished support. Drink through 2020.";"Casalvento Gran Selezione";"92";NA;"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Livernano 2011 Casalvento Gran Selezione  (Chianti Classico)";"Red Blend";"Livernano"
"56076";"Italy";"Enticing scents of iris, violet, red berry, spice and a balsamic note mingle in the glass. The firm, juicy palate delivers crushed black cherry, white pepper, cinnamon, coffee and menthol alongside fine-grained tannins that give this an elegant texture. Drink through 2020.";"Riserva";"92";"48";"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Vignavecchia 2012 Riserva  (Chianti Classico)";"Red Blend";"Vignavecchia"
"56070";"Italy";"Delicate scents of violet, iris, woodland berry and baking spice abound on this firmly structured red. Made with 95% Sangiovese, the remaining 5% is Colorino and Malvasia Nera. The smooth palate doles out Morello cherry, crushed raspberry, cinnamon and a hint of chopped herb while a backbone of velvety tannins provides the framework. Drink through 2016.";"Evoluto";"92";"19";"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Tenuta Villa Trasqua 2011 Evoluto  (Chianti Classico)";"Red Blend";"Tenuta Villa Trasqua"
"56063";"Italy";"Aromas of leather, grilled herb, wild berry and baking spice lift out of the glass. The full-bodied palate doles out raspberry confiture, ripe Morello cherry, dark spice and tobacco while densely packed, mature tannins offer support. Drink 2018–2023.";NA;"92";"70";"Tuscany";"Brunello di Montalcino";"Kerin O’Keefe";"Col di Lamo 2011  Brunello di Montalcino";"Sangiovese";"Col di Lamo"
"56061";"Italy";"Intense aromas of ripe plum, fragrant blue flower, menthol and sweet baking spice almost jump out of the glass. The big, bold palate doles out fleshy wild cherry, crushed raspberry, vanilla, star anise, leather and a hint of game alongside polished, fine-grained tannins. Drink through 2020.";"Vigna La Casina";"92";"40";"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Casina di Cornia 2010 Vigna La Casina  (Chianti Classico)";"Sangiovese";"Casina di Cornia"
"56055";"Italy";"Espresso, toasted oak, menthol, grilled herb and dried black-skinned berry aromas take center stage on this dense, concentrated wine. The opulent palate offers toast, espresso, mocha, black cherry marinated in spirits and vanilla alongside solid, velvety tannins. Drink 2018–2028.";NA;"92";NA;"Tuscany";"Brunello di Montalcino";"Kеrin O’Kееfе";"Castello Romitorio 2011  Brunello di Montalcino";"Sangiovese";"Castello Romitorio"
"56054";"Italy";"Aromas of ripe red berry, leather and pipe tobacco unfold on this concentrated red. The full-bodied, chewy palate offers fleshy Marasca cherry, crushed raspberry, licorice and ground white pepper alongside tight, close-grained tannins that leave a tongue-drying finish.";NA;"92";"79";"Tuscany";"Brunello di Montalcino";"Kеrin O’Kееfе";"Castelgiocondo 2011  Brunello di Montalcino";"Sangiovese";"Castelgiocondo"
"56050";"Italy";"Notes of bold black fruit, prune, tobacco and toasted almond open the rich bouquet of this dense wine. Creamy and soft on the finish, this would pair well with roasts of chicken or pork.";"Alto";"89";"21";"Sicily & Sardinia";"Sicilia";NA;"Tenuta Rapitalà 2010 Alto Nero d'Avola (Sicilia)";"Nero d'Avola";"Tenuta Rapitalà"
"56050";"Italy";"Notes of bold black fruit, prune, tobacco and toasted almond open the rich bouquet of this dense wine. Creamy and soft on the finish, this would pair well with roasts of chicken or pork.";"Alto";"89";"21";"Sicily & Sardinia";"Sicilia";NA;"Tenuta Rapitalà 2010 Alto Nero d'Avola (Sicilia)";"Nero d'Avola";"Tenuta Rapitalà"
"56047";"Italy";"A blend of Nero d'Avola and Syrah, this opens with plush tones of blackberry and cherry, backed by savory accents of spice, smoke and black pepper. The mouthfeel is smooth and velvety.";"Riesi";"89";NA;"Sicily & Sardinia";"Sicilia";NA;"Feudo Principi di Butera 2010 Riesi Red (Sicilia)";"Red Blend";"Feudo Principi di Butera"
"56047";"Italy";"A blend of Nero d'Avola and Syrah, this opens with plush tones of blackberry and cherry, backed by savory accents of spice, smoke and black pepper. The mouthfeel is smooth and velvety.";"Riesi";"89";NA;"Sicily & Sardinia";"Sicilia";NA;"Feudo Principi di Butera 2010 Riesi Red (Sicilia)";"Red Blend";"Feudo Principi di Butera"
"56046";"Italy";"A blend of Nero d'Avola and Cabernet Sauvignon, this wine offers ripe, plump layers of black fruit, chocolate and spice. The palate is soft, luscious and velvety.";"Cantodoro";"89";NA;"Sicily & Sardinia";"Sicilia";NA;"Feudo Arancio 2009 Cantodoro Red (Sicilia)";"Red Blend";"Feudo Arancio"
"56035";"Italy";"This opens with aromas of dried herb and rosemary, followed by notes of smoky campfire and crushed granite. There's a pretty feminine touch on the finish that appears as perfumed blue flower.";"Cavanera Rovo delle Coturnie";"89";"32";"Sicily & Sardinia";"Etna";NA;"Firriato 2009 Cavanera Rovo delle Coturnie  (Etna)";"Red Blend";"Firriato"
"56034";"Italy";"Fastaia is a “super Sicilian” blend of Cabernet Sauvignon, Merlot and Petit Verdot that offers ripe aromas of maraschino, blackberry preserves and prune, followed by spice, tobacco and rum cake accents. The mouthfeel is soft, chewy and long.";"Fastaia";"89";"30";"Sicily & Sardinia";"Sicilia";NA;"Ceuso 2009 Fastaia Red (Sicilia)";"Red Blend";"Ceuso"
"56033";"Italy";"This Syrah opens with ripe, pulpy fruit and rich aromas of red cherry, blackberry, spice and crushed black pepper. There are touches of smoke and barbecue on the finish.";NA;"89";"17";"Sicily & Sardinia";"Sicilia";NA;"Feudo Principi di Butera 2010 Syrah (Sicilia)";"Syrah";"Feudo Principi di Butera"
"56031";"Italy";"A pure expression of the rare Mondeuse grape, L'Ardenza opens with bold concentration and soft layers of cherry and plush black fruit. The wine is lush and rich, with an easy finish.";"L'Ardenza";"89";"48";"Sicily & Sardinia";"Sicilia";NA;"Cottanera 2010 L'Ardenza Mondeuse (Sicilia)";"Mondeuse";"Cottanera"
"56030";"Italy";"This pure expression of Nero d'Avola offers broad aromas of red berry, blackberry and currant. The fruit is on the dry side, made complex with aromas that recall wet earth and tobacco. The palate is elegant and layered.";"Nero di Lupo";"89";"30";"Sicily & Sardinia";"Sicilia";NA;"COS 2009 Nero di Lupo Nero d'Avola (Sicilia)";"Nero d'Avola";"COS"
"56021";"Italy";"Made with 80% Malvasia-Trebbiano and 20% Sangiovese, this amber-colored nectar reveals aromas of dried stone fruit, hazelnut and a whiff of clove. The rich but balanced palate delivers mature apricot, toasted hazelnut and citrus zest brightened by just enough fresh acidity. Pair this with classic Tuscan almond cookies. Wine Warehouse, Polaner Selections.";NA;"91";"52";"Tuscany";"Vin Santo del Chianti Classico";"Kerin O’Keefe";"Felsina 2004  Vin Santo del Chianti Classico";"White Blend";"Felsina"
"56006";"Italy";"Aromas of ripe berry, underbrush and exotic spice waft from the glass. The structured palate offers juicy black cherry, vanilla, espresso and aniseed alongside hearty but fine-grained tannins. Drink through 2021.";"Antica Chiusina";"91";"55";"Tuscany";"Vino Nobile di Montepulciano";"Kеrin O’Kееfе";"Tenute del Cerro 2011 Antica Chiusina  (Vino Nobile di Montepulciano)";"Red Blend";"Tenute del Cerro"
"56002";"Italy";"Aromas of espresso, mocha, spiced plum and vanilla lead the nose on this concentrated wine. The palate delivers dark cherry, coffee bean, toast and cooking spice alongside firm tannins. Drink 2016–2022.";"Sergio Zingarelli Gran Selezione";"91";"130";"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Rocca delle Macìe 2010 Sergio Zingarelli Gran Selezione  (Chianti Classico)";"Red Blend";"Rocca delle Macìe"
"56002";"Italy";"Aromas of espresso, mocha, spiced plum and vanilla lead the nose on this concentrated wine. The palate delivers dark cherry, coffee bean, toast and cooking spice alongside firm tannins. Drink 2016–2022.";"Sergio Zingarelli Gran Selezione";"91";"130";"Tuscany";"Chianti Classico";"Kerin O’Keefe";"Rocca delle Macìe 2010 Sergio Zingarelli Gran Selezione  (Chianti Classico)";"Red Blend";"Rocca delle Macìe"
"55994";"Italy";"Licorice, grilled herb, mature black-skinned fruit and balsamic aromas take shape in the glass. The juicy palate doles out fleshy black cherry, crushed blackberry, orange zest and spice flavors, with a saline hint of cured meat. Chewy tannins provide lend structure.";"Vigna Scianello";"90";"36";"Tuscany";"Vino Nobile di Montepulciano";"Kerin O’Keefe";"La Ciarliana 2010 Vigna Scianello  (Vino Nobile di Montepulciano)";"Sangiovese";"La Ciarliana"
"55994";"Italy";"Licorice, grilled herb, mature black-skinned fruit and balsamic aromas take shape in the glass. The juicy palate doles out fleshy black cherry, crushed blackberry, orange zest and spice flavors, with a saline hint of cured meat. Chewy tannins provide lend structure.";"Vigna Scianello";"90";"36";"Tuscany";"Vino Nobile di Montepulciano";"Kerin O’Keefe";"La Ciarliana 2010 Vigna Scianello  (Vino Nobile di Montepulciano)";"Sangiovese";"La Ciarliana"
"55993";"Italy";"Coconut, baked plum and French oak aromas come together in the glass. The taut, medium-bodied palate offers red cherry fruit with hints of toast, espresso and star anise, framed by fine-grained tannins. Drink through 2020.";"Vigneto Santa Pia Riserva";"90";"40";"Tuscany";"Vino Nobile di Montepulciano";"Kеrin O’Kееfе";"La Braccesca 2012 Vigneto Santa Pia Riserva  (Vino Nobile di Montepulciano)";"Sangiovese";"La Braccesca"
"55988";"Italy";"You'll find wild red berry, coconut, leather, dark spice and balsamic notes on the nose of this wine. They infuse the palate, accenting its espresso-like flavor. It's full-bodied, with a backbone of close-grained tannins that give the finish grip. Drink 2019–2027.";NA;"90";"54";"Tuscany";"Brunello di Montalcino";"Kerin O’Keefe";"Podere San Giacomo 2012  Brunello di Montalcino";"Sangiovese";"Podere San Giacomo"
"55943";"Italy";"Made entirely with Sangiovese, this fresh wine opens with aromas of black cherry and freshly ground pepper that carry over to the palate along with notes of black raspberry and a hint of orange rind. Racy acidity and supple tannins provide the framework. It's easy-drinking, so enjoy soon.";"Locorosso";"87";"15";"Tuscany";"Toscana";"Kеrin O’Kееfе";"Pratesi 2014 Locorosso Sangiovese (Toscana)";"Sangiovese";"Pratesi"
"55906";"Italy";"Here's a pretty blend of Sangiovese (70%), Sagrantino and Colorino that is noticeable because of the smooth and seamless manner in which these three grapes interact. Bold cherry fruit, blackberry and spice make up the bouquet that is followed by a slightly gritty, but firm mouthfeel.";"Riserva";"89";"35";"Central Italy";"Montefalco Rosso";NA;"Perticaia 2009 Riserva  (Montefalco Rosso)";"Red Blend";"Perticaia"
"55859";"Italy";"Structured yet elegant, this blend of Sangiovese, Sagrantino and a drop of Cabernet Sauvignon delivers a medley of sensations including crushed blue flower, black cherry, blackberry, ground white pepper, savory herb, graphite and cinnamon-spice. It's impeccably balanced with fresh acidity and firm but refined tannins. Drink through 2020.";NA;"93";"23";"Central Italy";"Montefalco Rosso";"Kerin O’Keefe";"Adanti 2010  Montefalco Rosso";"Red Blend";"Adanti"
"55845";"Italy";"Aromas of apple, citrus, hay and a whiff of medicinal herb carry over to rather lean palate along with a note of bitter almond. Racy acidity gives it a brisk finish.";NA;"86";"16";"Northeastern Italy";"Vigneti delle Dolomiti";"Kerin O’Keefe";"Tiefenbrunner 2014 Pinot Grigio (Vigneti delle Dolomiti)";"Pinot Grigio";"Tiefenbrunner"
"55832";"Italy";"Bright and refreshing, this easygoing white offers delicate aromas and flavors of white spring flower, Granny Smith apple and citrus. Racy acidity gives it a crisp finish.";"Simboli";"86";"15";"Northeastern Italy";"Trentino";"Kеrin O’Kееfе";"La Vis 2014 Simboli Pinot Grigio (Trentino)";"Pinot Grigio";"La Vis"
"55832";"Italy";"Bright and refreshing, this easygoing white offers delicate aromas and flavors of white spring flower, Granny Smith apple and citrus. Racy acidity gives it a crisp finish.";"Simboli";"86";"15";"Northeastern Italy";"Trentino";"Kеrin O’Kееfе";"La Vis 2014 Simboli Pinot Grigio (Trentino)";"Pinot Grigio";"La Vis"
"55831";"Italy";"Hay, papaya and tomato vine aromas lift out of the glass. On the thin palate, you can find notes of grapefruit, mineral and a hint orange peel alongside bracing acidity.";NA;"86";"20";"Northeastern Italy";"Friuli Colli Orientali";"Kеrin O’Kееfе";"La Tunella 2014 Sauvignon (Friuli Colli Orientali)";"Sauvignon";"La Tunella"
"55831";"Italy";"Hay, papaya and tomato vine aromas lift out of the glass. On the thin palate, you can find notes of grapefruit, mineral and a hint orange peel alongside bracing acidity.";NA;"86";"20";"Northeastern Italy";"Friuli Colli Orientali";"Kеrin O’Kееfе";"La Tunella 2014 Sauvignon (Friuli Colli Orientali)";"Sauvignon";"La Tunella"
"55816";"Italy";"Barolo Castellero opens with vibrant tones of red cherry and cassis with elegant tones of licorice, cola, mesquite smoke and dried lavender flowers. It's a nuanced, feminine expression of Nebbiolo with impressive complexity and solid tannins at the back.";"Vigna Castellero";"92";"69";"Piedmont";"Barolo";NA;"Barale Fratelli 2007 Vigna Castellero  (Barolo)";"Nebbiolo";"Barale Fratelli"
"55812";"Italy";"Barolo Rocche di Castiglione is a classic wine with crisp lines, great structure and loads of complexity. Aromas of spice, red fruit, leather and tobacco are well integrated and never over the top. The finish offers compelling intensity with touches of chopped mint and licorice.";"Rocche di Castiglione";"92";"60";"Piedmont";"Barolo";NA;"Roccheviberti 2007 Rocche di Castiglione  (Barolo)";"Nebbiolo";"Roccheviberti"
"55811";"Italy";"Orlando Abrigo consistently delivers bold, full-bodied expressions of Nebbiolo and this vineyard-designate Barbaresco is no exception. You could say that the wine has “good bones” thanks to the firmness of its tannic structure and the boldness of its blackberry, cassis and spice flavors.";"Rocche Meruzzano";"92";"55";"Piedmont";"Barbaresco";NA;"Orlando Abrigo 2007 Rocche Meruzzano  (Barbaresco)";"Nebbiolo";"Orlando Abrigo"
"55811";"Italy";"Orlando Abrigo consistently delivers bold, full-bodied expressions of Nebbiolo and this vineyard-designate Barbaresco is no exception. You could say that the wine has “good bones” thanks to the firmness of its tannic structure and the boldness of its blackberry, cassis and spice flavors.";"Rocche Meruzzano";"92";"55";"Piedmont";"Barbaresco";NA;"Orlando Abrigo 2007 Rocche Meruzzano  (Barbaresco)";"Nebbiolo";"Orlando Abrigo"
"55810";"Italy";"Nice complexity and vertical aromas of cola, licorice and cherry liqueur open the nose of this Riserva Barbaresco. The wine's aromatic characteristics are very much in line with classic Nebbiolo and there's a pungent or immediate quality as well. In the mouth, it shows dense, chewy consistency.";"Rongalio Meruzzano Riserva";"92";"75";"Piedmont";"Barbaresco";NA;"Orlando Abrigo 2006 Rongalio Meruzzano Riserva  (Barbaresco)";"Nebbiolo";"Orlando Abrigo"
"55807";"Italy";"This Barolo opens with a ruby-garnet color and earthy aromas of wild mushroom, root beer, cedar wood, licorice and cola. The wine shows great richness and a touch of sweet fruit woven within its thick, solid structure.";NA;"93";NA;"Piedmont";"Barolo";NA;"Massimo Penna 2007  Barolo";"Nebbiolo";"Massimo Penna"
"55805";"Italy";"This Barolo from the Brunate cru shows gorgeous characteristics of mature fruit, spice, natural rubber, asphalt, tar and root beer. The wine's personality is marked by a comforting, almost familiar territory-driven feel that recalls the greatest Nebbiolo-based wines from Piedmont. Save this bottle in your cellar for 10 years or more.";"Brunate";"93";"54";"Piedmont";"Barolo";NA;"Marcarini 2007 Brunate  (Barolo)";"Nebbiolo";"Marcarini"
"55803";"Italy";"Barbaresco Bernardot is a gorgeous wine with full intensity and brightness colored by soft aromas of black cherry, chocolate and softly roasted hazelnut. Let this wine age five more years at a minimum so that those tannins unwind and soften.";"Bricco Asili Bernardot";"93";NA;"Piedmont";"Barbaresco";NA;"Ceretto 2008 Bricco Asili Bernardot  (Barbaresco)";"Nebbiolo";"Ceretto"
"55802";"Italy";"Here's a beautiful Barolo that exhibits a compact, streamlined style that would pair with lighter- colored meats such as pork or veal. There are pretty earthy notes of wild mushroom and dried fruit followed by ethereal tones of soy and cola. Drink after 2018.";"Bricco Sarmassa";"93";NA;"Piedmont";"Barolo";NA;"Brezza 2007 Bricco Sarmassa  (Barolo)";"Nebbiolo";"Brezza"
"55802";"Italy";"Here's a beautiful Barolo that exhibits a compact, streamlined style that would pair with lighter- colored meats such as pork or veal. There are pretty earthy notes of wild mushroom and dried fruit followed by ethereal tones of soy and cola. Drink after 2018.";"Bricco Sarmassa";"93";NA;"Piedmont";"Barolo";NA;"Brezza 2007 Bricco Sarmassa  (Barolo)";"Nebbiolo";"Brezza"
"55800";"Italy";"Barolo Serre is made with fruit sourced from various vineyard sites. This gorgeous wine opens with a modern touch of sweet spice and toasted nut lavished over ethereal aromas of cherry liqueur and dark licorice. Drink in 5–10 years.";"Serre";"93";"75";"Piedmont";"Barolo";NA;"Gianni Gagliardo 2007 Serre  (Barolo)";"Nebbiolo";"Gianni Gagliardo"
"55799";"Italy";"Barolo Le Coste is a masculine, taut expression of Nebbiolo with dark color and concentration set against aromas of cured meat, bresaola, sweet oak, toasted nut and sweet red cherry. The wine could age 4–6 years more to give its tight tannins a slightly softer edge";"Le Coste";"93";NA;"Piedmont";"Barolo";NA;"Giacomo Grimaldi 2007 Le Coste  (Barolo)";"Nebbiolo";"Giacomo Grimaldi"
"55799";"Italy";"Barolo Le Coste is a masculine, taut expression of Nebbiolo with dark color and concentration set against aromas of cured meat, bresaola, sweet oak, toasted nut and sweet red cherry. The wine could age 4–6 years more to give its tight tannins a slightly softer edge";"Le Coste";"93";NA;"Piedmont";"Barolo";NA;"Giacomo Grimaldi 2007 Le Coste  (Barolo)";"Nebbiolo";"Giacomo Grimaldi"
"55798";"Italy";"Fontanabianca is a microboutique, family-run winery that pulls out jaw-dropping gorgeous wines year after year. A hard work ethic and lucky vineyard locations shape this opulent, deeply layered Barbaresco and its steady array of spice, dark fruit, plum, cola, licorice and dark asphalt-like aromas.";"Bordini";"93";"55";"Piedmont";"Barbaresco";NA;"Fontanabianca 2008 Bordini  (Barbaresco)";"Nebbiolo";"Fontanabianca"
"55797";"Italy";"Bright and tonic, with vibrant fruit tones of cassis and dried raspberry followed by exotic spice and smoked bacon, this is an elegant and complex Barolo. After a while in the glass, you'll notice those fine mineral tones that characterize the Cannubi cru and that give this wine both backbone and personality.";"Cannubi";"93";"110";"Piedmont";"Barolo";NA;"E. Pira e Figli (Chiara Boschis) 2007 Cannubi  (Barolo)";"Nebbiolo";"E. Pira e Figli (Chiara Boschis)"
"55797";"Italy";"Bright and tonic, with vibrant fruit tones of cassis and dried raspberry followed by exotic spice and smoked bacon, this is an elegant and complex Barolo. After a while in the glass, you'll notice those fine mineral tones that characterize the Cannubi cru and that give this wine both backbone and personality.";"Cannubi";"93";"110";"Piedmont";"Barolo";NA;"E. Pira e Figli (Chiara Boschis) 2007 Cannubi  (Barolo)";"Nebbiolo";"E. Pira e Figli (Chiara Boschis)"
"55795";"Italy";"Dark, inky extraction opens this Barolo and segues to bold aromas of mature berry fruit and spicy oak renderings. The wine feels plush, rich and generous in the mouth but the tightness and astringency of the tannins suggest that this wine will be ready in 5–10 years.";"Vigna Cappella di Santo Stefano";"93";NA;"Piedmont";"Barolo";NA;"Podere Rocche dei Manzoni 2007 Vigna Cappella di Santo Stefano  (Barolo)";"Nebbiolo";"Podere Rocche dei Manzoni"
"55771";"Italy";"Bovale is a little-known indigenous grape from Sardinia. This opens with savory aromas of cured meat, chocolate, ripe fruit and prune. The close is bold, bitter and bright.";"Essentija";"88";"30";"Sicily & Sardinia";"Isola dei Nuraghi";NA;"Pala 2008 Essentija Bovale (Isola dei Nuraghi)";"Bovale";"Pala"
"55758";"Italy";"Dark and earthy, this has flavors of wild berry, savory spice, toasted almond, rose petal and mint. The finish is smooth and silky.";NA;"88";"19";"Northeastern Italy";"Alto Adige";NA;"Peter Zemmer 2008 Pinot Nero (Alto Adige)";"Pinot Nero";"Peter Zemmer"
"55758";"Italy";"Dark and earthy, this has flavors of wild berry, savory spice, toasted almond, rose petal and mint. The finish is smooth and silky.";NA;"88";"19";"Northeastern Italy";"Alto Adige";NA;"Peter Zemmer 2008 Pinot Nero (Alto Adige)";"Pinot Nero";"Peter Zemmer"
"55734";"Italy";"Made entirely with Cannonau, this boasts enticing aromas of red berries, dried rose petals and Mediterranean underbrush. The savory robust palate delivers black cherries, raspberries, white pepper and almond alongside fine-grained tannins. Enjoy through 2023.";"Sincaru Riserva";"91";NA;"Sicily & Sardinia";"Cannonau di Sardegna";"Kerin O’Keefe";"Vigne Surrau 2013 Sincaru Riserva  (Cannonau di Sardegna)";"Cannonau";"Vigne Surrau"
"55717";"Italy";"Aromas of espresso, spiced plum and whiffs of oak-driven spice take center stage on this structured red. The firm elegant palate doles out black cherry, raspberry jam, cinnamon and licorice set against assertive fine-grained tannins and bright acidity. Drink 2018–2028.";"Rotondo";"91";"30";"Southern Italy";"Aglianico del Vulture";"Kerin O’Keefe";"Paternoster 2013 Rotondo  (Aglianico del Vulture)";"Aglianico";"Paternoster"
"55715";"Italy";"Enticing scents of Spanish broom, citrus blossom, aromatic herb, baked bread and mature orchard fruit emerge on this elegantly structured white. The rounded savory palate shows a nice depth of flavors, including ripe yellow apple, peach, toasted almond and lemon drop. A flinty mineral vein wraps around the lingering finish while bright acidity provides balance.";"Fiore";"91";"26";"Tuscany";"Vernaccia di San Gimignano";"Kerin O’Keefe";"Montenidoli 2014 Fiore  (Vernaccia di San Gimignano)";"Vernaccia";"Montenidoli"
"55699";"Italy";"Formigar is a gorgeous and opulent Chardonnay with lavish aromas of mature fruit, apricot, honeysuckle and toasted almond. It's super smooth and creamy in the mouth and those cool-climate, passion fruit flavors really pop on the finish.";"Formigar Cornell";"90";"48";"Northeastern Italy";"Alto Adige";NA;"Colterenzio 2009 Formigar Cornell Chardonnay (Alto Adige)";"Chardonnay";"Colterenzio"
"55694";"Italy";"Sophie is an expression of Chardonnay from the mountainous Alto Adige region of northern Italy with small components of Viognier and Sauvignon Blanc to accent the floral liveliness of the bouquet. This oak-aged wine opens with a creamy, off-gold appearance and offers solid heft and persistency on the finish.";"Sophie";"90";"35";"Northeastern Italy";"Alto Adige";NA;"Manincor 2009 Sophie Chardonnay (Alto Adige)";"Chardonnay";"Manincor"
"55693";"Italy";"This plush, rich expression of Pinot Grigio from northeast Italy would pair with white meat, seafood risotto or spicy dishes from the Far East. The mouthfeel is smooth, rich and long-lasting.";"Gris";"90";"28";"Northeastern Italy";"Friuli Isonzo";NA;"Lis Neris 2008 Gris Pinot Grigio (Friuli Isonzo)";"Pinot Grigio";"Lis Neris"
"55686";"Italy";"Lodano (a beautiful blend of Traminer, Riesling and Chardonnay) from coastal Tuscany seems perfectly engineered for local dishes such as cacciucco, a spicy fish soup from Livorno. The wine opens with bright, intense aromas of candied lemon, pineapple and apple piecrust.";"Lodano";"90";NA;"Tuscany";"Toscana";NA;"Tua Rita 2008 Lodano White (Toscana)";"White Blend";"Tua Rita"
"55684";"Italy";"This oak-aged expression of Pinot Grigio is compelling and outstanding. The wine opens with ripe aromas of papaya and apricot with slight touches of vanilla and lemon cream. The rich mouthfeel would match hearty clam chowder or lobster.";"Sot Lis Rivis";"90";"24";"Northeastern Italy";"Friuli Isonzo";NA;"Ronco del Gelso 2009 Sot Lis Rivis Pinot Grigio (Friuli Isonzo)";"Pinot Grigio";"Ronco del Gelso"
"55672";"Italy";"Made from 100% Nero d'Avola, this offers ripe red berry and Mediterranean herb aromas. It's straightforward, with red cherry, raspberry and baking spice flavors, framed by smooth tannins. Drink soon.";"Foglio Cinquanta";"87";"13";"Sicily & Sardinia";"Sicilia";"Kеrin O’Kееfе";"Feudo Solaria 2014 Foglio Cinquanta Nero d'Avola (Sicilia)";"Nero d'Avola";"Feudo Solaria"
