"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"70748";"France";"The gold color and honeyed aromas are a great invitation to this ripe, sweet wine. Wood aging has a given just a hint of toastiness to the opulent honey and lemon flavors. It's hard to resist now, but the wine will be even better from 2017.";"Renaissance Vendanges Tardives";"93";NA;"Southwest France";"Gaillac Doux";"Rоgеr Vоss";"Domaine Rotier 2011 Renaissance Vendanges Tardives Loin de l'Oeil (Gaillac Doux)";"Loin de l'Oeil";"Domaine Rotier"
"70743";"France";"This Beaujolais comes from a dense granite vineyard that has produced an equally powerful wine. It's mineral in texture, with aromatic black fruits that have been given a taste of wood from 12 months barrel aging. The acidity at the end as well as the tannins promise aging, so drink from 2017.";"Clos de Rochegrès";"93";"50";"Beaujolais";"Moulin-à-Vent";"Rоger Vоss";"Château des Jacques 2012 Clos de Rochegrès  (Moulin-à-Vent)";"Gamay";"Château des Jacques"
"70743";"France";"This Beaujolais comes from a dense granite vineyard that has produced an equally powerful wine. It's mineral in texture, with aromatic black fruits that have been given a taste of wood from 12 months barrel aging. The acidity at the end as well as the tannins promise aging, so drink from 2017.";"Clos de Rochegrès";"93";"50";"Beaujolais";"Moulin-à-Vent";"Roger Voss";"Château des Jacques 2012 Clos de Rochegrès  (Moulin-à-Vent)";"Gamay";"Château des Jacques"
"70733";"France";"At the moment, the 2010 Réservée is intense but moody, showing a smoky, gamy, feral side. The fruit is subdued but concentrated, picking up multiple earthy, spicy nuances including iodine and licorice. It's a big wine, with chewy tannins that leave the impression of fine suede behind on the long finish.Give it another five years in the cellar.";"Cuvée Réservée";"93";"65";"Rhône Valley";"Châteauneuf-du-Pape";"Joe Czerwinski";"Domaine du Pegau 2010 Cuvée Réservée Red (Châteauneuf-du-Pape)";"Rhône-style Red Blend";"Domaine du Pegau"
"70732";"France";"This is a mineral-driven wine, austere at first then showing great black fruits that are sustained by acidity. It's a wood-aged and complex wine that is likely to develop into something powerful and impressive. Drink from 2019.";"L'Excellence";"93";"20";"Southwest France";"Cahors";"Roger Voss";"Château la Reyne 2011 L'Excellence Malbec (Cahors)";"Malbec";"Château la Reyne"
"70731";"France";"This wine is rich, smooth, perfumed and opulent. It shows the power of Malbec without completely losing its elegance. With generous black fruits that are round and dense, it's almost sweet in its ripeness. Conveying a dark, brooding character, this is a wine for serious aging, wait until 2018.";"Cuvée Réserve de l'Aïeul";"93";"30";"Southwest France";"Cahors";"Roger Voss";"Château Eugénie 2011 Cuvée Réserve de l'Aïeul Malbec-Tannat (Cahors)";"Malbec-Tannat";"Château Eugénie"
"70731";"France";"This wine is rich, smooth, perfumed and opulent. It shows the power of Malbec without completely losing its elegance. With generous black fruits that are round and dense, it's almost sweet in its ripeness. Conveying a dark, brooding character, this is a wine for serious aging, wait until 2018.";"Cuvée Réserve de l'Aïeul";"93";"30";"Southwest France";"Cahors";"Roger Voss";"Château Eugénie 2011 Cuvée Réserve de l'Aïeul Malbec-Tannat (Cahors)";"Malbec-Tannat";"Château Eugénie"
"70712";"France";"Based in the cru villages of Chénas, Pierre-André Dumas also has vines in Brouilly. This is a soft fruity wine with attractive red cherry flavors and a minimum of tannins. It is fresh and light, ready to drink now for its fruitiness, although ready to age at least until 2019.";NA;"89";"19";"Beaujolais";"Brouilly";"Roger Voss";"Domaine Dumas 2013  Brouilly";"Gamay";"Domaine Dumas"
"70707";"France";"This wine comes from the highest terrace above the Lot River, giving it a cool, fresh feel. Gravel and chalk soil give both lightness and minerality. Black fruits, integrated tannins and juicy final acidity mean this is a wine that will be ready to drink soon. Drink from 2018.";"Cuvée Prestige";"89";"18";"Southwest France";"Cahors";"Roger Voss";"Château du Port 2014 Cuvée Prestige Malbec (Cahors)";"Malbec";"Château du Port"
"70707";"France";"This wine comes from the highest terrace above the Lot River, giving it a cool, fresh feel. Gravel and chalk soil give both lightness and minerality. Black fruits, integrated tannins and juicy final acidity mean this is a wine that will be ready to drink soon. Drink from 2018.";"Cuvée Prestige";"89";"18";"Southwest France";"Cahors";"Roger Voss";"Château du Port 2014 Cuvée Prestige Malbec (Cahors)";"Malbec";"Château du Port"
"70698";"France";"Such an elegant wine, with its attractive crisp apple skin and ripe pear juice flavors. It has a fine perfumed character, laced intensely with acidity. Drink now.";"Signature";"87";"18";"Alsace";"Alsace";"Rоgеr Vоss";"Wolfberger 2010 Signature Riesling (Alsace)";"Riesling";"Wolfberger"
"70698";"France";"Such an elegant wine, with its attractive crisp apple skin and ripe pear juice flavors. It has a fine perfumed character, laced intensely with acidity. Drink now.";"Signature";"87";"18";"Alsace";"Alsace";"Rogеr Voss";"Wolfberger 2010 Signature Riesling (Alsace)";"Riesling";"Wolfberger"
"70685";"France";"A rich style of Pinot Blanc, bringing out a more spicy character of baked apples and nutmeg. The wine has richness, feeling full in the mouth, rounded and soft.";NA;"87";"24";"Alsace";"Alsace";"Roger Voss";"Domaine Zind-Humbrecht 2009 Pinot Blanc (Alsace)";"Pinot Blanc";"Domaine Zind-Humbrecht"
"70684";"France";"Very floral and aromatic, a smooth and confected wine, rounded in texture. It has a fine varietal character, rich and with a bite of pepper.";NA;"87";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Specht 2009 Gewürztraminer (Alsace)";"Gewürztraminer";"Domaine Specht"
"70684";"France";"Very floral and aromatic, a smooth and confected wine, rounded in texture. It has a fine varietal character, rich and with a bite of pepper.";NA;"87";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Specht 2009 Gewürztraminer (Alsace)";"Gewürztraminer";"Domaine Specht"
"70679";"France";"The wine shows interesting oxidation and toast from the Savagnin grape in the blend. It has creamed apple and zesty bitter orange flavors as well as tight, nervy acidity.";NA;"89";"24";"France Other";"Crémant de Jura";"Roger Voss";"Stephane Tissot NV Sparkling (Crémant de Jura)";"Sparkling Blend";"Stephane Tissot"
"70679";"France";"The wine shows interesting oxidation and toast from the Savagnin grape in the blend. It has creamed apple and zesty bitter orange flavors as well as tight, nervy acidity.";NA;"89";"24";"France Other";"Crémant de Jura";"Rogеr Voss";"Stephane Tissot NV Sparkling (Crémant de Jura)";"Sparkling Blend";"Stephane Tissot"
"70674";"France";"Toast and nut aromas set the scene for a wine that has a rich character with vanilla and smoky flavors. The wine is strongly driven by wood acidity, a touch of oxidation and a final crisp texture.";"Nature";"89";"26";"France Other";"Arbois";"Roger Voss";"Frédéric Lornet 2010 Nature Savagnin (Arbois)";"Savagnin";"Frédéric Lornet"
"70674";"France";"Toast and nut aromas set the scene for a wine that has a rich character with vanilla and smoky flavors. The wine is strongly driven by wood acidity, a touch of oxidation and a final crisp texture.";"Nature";"89";"26";"France Other";"Arbois";"Roger Voss";"Frédéric Lornet 2010 Nature Savagnin (Arbois)";"Savagnin";"Frédéric Lornet"
"70673";"France";"Cool and crisp, this tightly herbaceous wine has a concentrated, juicy, green fruit character along with a tangy texture. The fruits are complemented by the tight, acidic aftertaste. Drink from 2014.";"Empreinte Blanc";"89";"28";"Loire Valley";"Sancerre";"Roger Voss";"François Millet 2012 Empreinte Blanc  (Sancerre)";"Sauvignon Blanc";"François Millet"
"70673";"France";"Cool and crisp, this tightly herbaceous wine has a concentrated, juicy, green fruit character along with a tangy texture. The fruits are complemented by the tight, acidic aftertaste. Drink from 2014.";"Empreinte Blanc";"89";"28";"Loire Valley";"Sancerre";"Roger Voss";"François Millet 2012 Empreinte Blanc  (Sancerre)";"Sauvignon Blanc";"François Millet"
"70669";"France";"An attractively balanced wine, it comes across as soft and creamy while also having spice and an almond bite. With its tight lime acidity, it is just passing its first flush of youth and needs to age. Drink from 2016.";"Les Rotissants";"89";"20";"Loire Valley";"Saumur";"Rоgеr Vоss";"Domaine de la Perruche 2011 Les Rotissants  (Saumur)";"Chenin Blanc";"Domaine de la Perruche"
"70668";"France";"A firm wine that has solid tannins and layers of spice and juicy red fruits. The wine is structured, dry at the center followed by fine acidity and a toast and smoke character. The fresh fruits show at the end, giving the wine a final lift.";"Cuvée Domaine";"89";"15";"Loire Valley";"Bourgueil";"Roger Voss";"Domaine de la Lande 2011 Cuvée Domaine Cabernet Franc (Bourgueil)";"Cabernet Franc";"Domaine de la Lande"
"70665";"France";"Very fresh and crisp initially, this wine then develops a richer, denser character. Lime and lemon acidity cuts through the rich pear and white plum fruits, giving texture and structure. Drink now.";NA;"89";"27";"France Other";"Arbois";"Roger Voss";"Rijckaert 2011 Chardonnay (Arbois)";"Chardonnay";"Rijckaert"
"70665";"France";"Very fresh and crisp initially, this wine then develops a richer, denser character. Lime and lemon acidity cuts through the rich pear and white plum fruits, giving texture and structure. Drink now.";NA;"89";"27";"France Other";"Arbois";"Roger Voss";"Rijckaert 2011 Chardonnay (Arbois)";"Chardonnay";"Rijckaert"
"70636";"France";"This wine—made using fruit from 60-year-old Marsanne vines—is full bodied but crisp and reined in at the same time. Hints of toast accent citrus and melon notes that turn more lemony and lean on the finish. Could improve with 3–5 years of cellaring.";"Domaine de Roure";"90";"60";"Rhône Valley";"Crozes-Hermitage";"Jое Czеrwinski";"Paul Jaboulet Aîné 2009 Domaine de Roure Marsanne (Crozes-Hermitage)";"Marsanne";"Paul Jaboulet Aîné"
"70621";"France";"This is an intense crisp and red-fruited wine. Clean and clear, this is delicious to drink now with its lively freshness on the finish. Screwcap.";"Le Rabault";"86";NA;"Loire Valley";"Sancerre";"Roger Voss";"Joseph Mellot 2011 Le Rabault Rosé (Sancerre)";"Rosé";"Joseph Mellot"
"70614";"France";"A light, bright, herbaceous wine, this is the epitome of easy-drinking Sauvignon Blanc. Crisp apple and grapefruit flavors dominate the lemon zest texture. Drink now. Screwcap.";"Petit Bourgeois";"86";NA;"Loire Valley";"Val de Loire";"Rogеr Voss";"Henri Bourgeois 2011 Petit Bourgeois Sauvignon Blanc (Val de Loire)";"Sauvignon Blanc";"Henri Bourgeois"
"70614";"France";"A light, bright, herbaceous wine, this is the epitome of easy-drinking Sauvignon Blanc. Crisp apple and grapefruit flavors dominate the lemon zest texture. Drink now. Screwcap.";"Petit Bourgeois";"86";NA;"Loire Valley";"Val de Loire";"Rоgеr Vоss";"Henri Bourgeois 2011 Petit Bourgeois Sauvignon Blanc (Val de Loire)";"Sauvignon Blanc";"Henri Bourgeois"
"70609";"France";"Truly herbaceous and aromatic, this is a crisp, clean, easy-drinking wine, with a fresh, bright line of acidity. Ready to drink now.";"Le Bouquet";"86";"23";"Loire Valley";"Val de Loire";"Roger Voss";"Domaine Laporte 2011 Le Bouquet Sauvignon Blanc (Val de Loire)";"Sauvignon Blanc";"Domaine Laporte"
"70608";"France";"This is an attractive herbaceous wine that's light and tangy. Its gooseberry character dominates, lending acidity and a lively, crisp finish. The wine's blue bottle is memorable.";NA;"86";"14";"Bordeaux";"Entre-Deux-Mers";"Roger Voss";"Château Tuilerie Pagès 2011  Entre-Deux-Mers";"Bordeaux-style White Blend";"Château Tuilerie Pagès"
"70607";"France";"Made from Cabernet Sauvignon, this is a soft, rounded rosé, with red fruits right to the fore. With its attractive acidity, it is dry and very food friendly. Ready to drink.";NA;"86";NA;"Bordeaux";"Bordeaux Rosé";"Rоgеr Vоss";"Château Thieuley 2011 Rosé (Bordeaux Rosé)";"Rosé";"Château Thieuley"
"70607";"France";"Made from Cabernet Sauvignon, this is a soft, rounded rosé, with red fruits right to the fore. With its attractive acidity, it is dry and very food friendly. Ready to drink.";NA;"86";NA;"Bordeaux";"Bordeaux Rosé";"Rоgеr Vоss";"Château Thieuley 2011 Rosé (Bordeaux Rosé)";"Rosé";"Château Thieuley"
"70604";"France";"This is an attractive mint- and pear-flavored wine with citrus acidity. There is a delicious refreshing orange character to this soft, light and very fresh wine.";NA;"86";"16";"Loire Valley";"Cheverny";"Rоger Vоss";"Domaine du Salvard 2010 Chardonnay-Sauvignon (Cheverny)";"Chardonnay-Sauvignon";"Domaine du Salvard"
"70603";"France";"Ripe tropical fruits dominate this warm, soft Sauvignon Blanc. The wine has a herbaceous element reinforced with acidity and a peach flavor. Ready to drink, but it could age for another year.";NA;"86";NA;"Bordeaux";"Blaye Côtes de Bordeaux";"Roger Voss";"Château des Tourtes 2009  Blaye Côtes de Bordeaux";"Sauvignon Blanc";"Château des Tourtes"
"70590";"France";"This is a full and rounded Blanc de Blancs with Chardonnay fruitiness tempered by both bottle aging and the steely structure that lies in the background. An intense mineral character on the palate is balanced by apricot and brisk, fresh acidity. The bottle is ready to drink now but could improve with age as well.";"Cléo Blanc de Blancs Brut";"91";NA;"Champagne";"Champagne";"Roger Voss";"Esterlin NV Cléo Blanc de Blancs Brut Chardonnay (Champagne)";"Chardonnay";"Esterlin"
"70588";"France";"A dark and dense wine, this offers richness and a good depth of flavor. Along with its concentrated black plum and damson fruits, it is also strongly structured, ripe and dense. It needs aging, so don't drink before 2018.";NA;"91";"33";"Bordeaux";"Saint-Estèphe";"Rоgеr Vоss";"Château Cossieu-Coutelin 2010  Saint-Estèphe";"Bordeaux-style Red Blend";"Château Cossieu-Coutelin"
"70581";"France";"Lamiable is a small house in Tours-sur-Marne at the eastern end of the Montagne de Reims. This Champagne is sourced exclusively from Grand Cru vineyards. Yellow-fruit, citrus and green plum aromas introduce a wine that is crisp and elegant, but with significant weight behind it. It's ready to drink now.";"Grand Cru Brut";"91";NA;"Champagne";"Champagne";"Rogеr Voss";"Lamiable NV Grand Cru Brut  (Champagne)";"Champagne Blend";"Lamiable"
"70581";"France";"Lamiable is a small house in Tours-sur-Marne at the eastern end of the Montagne de Reims. This Champagne is sourced exclusively from Grand Cru vineyards. Yellow-fruit, citrus and green plum aromas introduce a wine that is crisp and elegant, but with significant weight behind it. It's ready to drink now.";"Grand Cru Brut";"91";NA;"Champagne";"Champagne";"Roger Voss";"Lamiable NV Grand Cru Brut  (Champagne)";"Champagne Blend";"Lamiable"
"70574";"France";"This is a full in the mouth, forward and fruity rosé, that is all fresh acidity and lively, crisp flavors. It has a light, zesty texture and the merest hint of toastiness. Drink now or give it a year's bottle aging.";"Cuvée des Ambassadeurs Brut Rosé";"91";NA;"Champagne";"Champagne";"Roger Voss";"Dampierre NV Cuvée des Ambassadeurs Brut Rosé  (Champagne)";"Champagne Blend";"Dampierre"
"70572";"France";"This wine shows mint aromas and big black-fruit flavors. With high toast wood aging, it feels extracted, with bitter chocolate paralleling the blackberry fruits. It has considerable power and density and needs aging. Drink from 2017.";NA;"91";"50";"Bordeaux";"Pomerol";"Rоgеr Vоss";"Château Vray Croix de Gay 2011  Pomerol";"Bordeaux-style Red Blend";"Château Vray Croix de Gay"
"70572";"France";"This wine shows mint aromas and big black-fruit flavors. With high toast wood aging, it feels extracted, with bitter chocolate paralleling the blackberry fruits. It has considerable power and density and needs aging. Drink from 2017.";NA;"91";"50";"Bordeaux";"Pomerol";"Roger Voss";"Château Vray Croix de Gay 2011  Pomerol";"Bordeaux-style Red Blend";"Château Vray Croix de Gay"
"70563";"France";"The estate is a small enclave within the Château Tour des Termes which is owned by the same family. Half-and-half Merlot and Cabernet Sauvignon, the wine has a smoky character from the wood aging. That balances with the rich black fruits and intense fruity acidity. It is likely to be ready to drink from 2018.";"Cuvée Prestige";"92";"34";"Bordeaux";"Saint-Estèphe";"Roger Voss";"Château Saint-Corbian 2012 Cuvée Prestige  (Saint-Estèphe)";"Bordeaux-style Red Blend";"Château Saint-Corbian"
"70562";"France";"Unusually complex for a rosé, this medium- to full-bodied wine offers a mix of red berries and melon, hints of cinnamon and clove, richness reminiscent of white chocolate and even a tinge of mocha on the lengthy finish. Drink now–2018.";NA;"92";"22";"Rhône Valley";"Tavel";"Joe Czerwinski";"Château la Genestière 2016  Tavel";"Rosé";"Château la Genestière"
"70559";"France";"Unusually full-bodied and rich for a 2014, this is a big, muscular wine. The superripe plummy fruit is wrapped in a luxurious coat of chocolate-vanilla oak, yet finishes with drive to match its dusty tannins. Drink now–2025.";"La Reine Des Bois";"92";"43";"Rhône Valley";"Lirac";"Joe Czerwinski";"Domaine de la Mordorée 2014 La Reine Des Bois Red (Lirac)";"Rhône-style Red Blend";"Domaine de la Mordorée"
"70557";"France";"A luxury white cuvée of pure Roussanne fermented in wood, this is full bodied, with an ripe, honeyed feel. Notes of toast and baking spices add complexity to the pear and pineapple flavors, lingering elegantly on the finish. Drink now–2021.";"Domaine Grand Veneur La Fontaine";"92";"70";"Rhône Valley";"Châteauneuf-du-Pape";"Jое Czеrwinski";"Alain Jaume et Fils 2014 Domaine Grand Veneur La Fontaine Roussanne (Châteauneuf-du-Pape)";"Roussanne";"Alain Jaume et Fils"
"70550";"France";"It's hard to believe it's possible to buy this quality rosé for so little money. Mouthwatering scents of raspberry, stone fruit and crushed stone emerge from the glass, followed by rich, ripe fruit flavors balanced by just-enough citrusy acidity. It's full-bodied and plush, yet vibrant and long on the finish.";NA;"93";"15";"Rhône Valley";"Tavel";"Joe Czerwinski";"Domaine des Carteresses 2016  Tavel";"Rosé";"Domaine des Carteresses"
"70539";"France";"This wine has an attractive crisp edge refreshes and balances the ripe fruit and the generous texture. Toast flavors from the wood aging underline the richness. Drink now.";"Les Grands Climats";"89";NA;"Burgundy";"Pouilly-Fuissé";"Roger Voss";"Pascal Rollet 2015 Les Grands Climats  (Pouilly-Fuissé)";"Chardonnay";"Pascal Rollet"
"70532";"France";"The wine has delicious acidity as well as lively fruitiness. An attractive mineral texture offers a tangy view of a ripe vintage. Drink this crisp wine now.";"Domaine des Trois Tilleuls";"89";"28";"Burgundy";"Pouilly-Fuissé";"Roger Voss";"Union Beaujolaise 2015 Domaine des Trois Tilleuls  (Pouilly-Fuissé)";"Chardonnay";"Union Beaujolaise"
"70528";"France";"A core of sweetness shows through this wine. It has juicy acidity shining prominently—it shows its fresh side immediately. Bélair-Monange is still a work in progress, although this will always be a delicious wine.";NA;"94";NA;"Bordeaux";"Saint-Émilion";"Roger Voss";"Château Bélair-Monange 2009  Saint-Émilion";"Bordeaux-style Red Blend";"Château Bélair-Monange"
"70527";"France";"Densely fruity wine, all sweetness and richness without too much weight. It does have power, a dark core, but it is the sweet balance that is so attractive. There is a layer of acidity as well, giving freshness to the final character of the wine.";NA;"95";NA;"Bordeaux";"Pomerol";"Roger Voss";"Château Providence 2009  Pomerol";"Bordeaux-style Red Blend";"Château Providence"
"70526";"France";"A seductive wine, deliciously ripe with the softest, juiciest fruit over smoky new wood. The wine shows intense fruit as well as a soft Merlot core. The tannins are beautifully integrated in this ripely sweet wine.";NA;"95";"250";"Bordeaux";"Pauillac";"Rоgеr Vоss";"Château Pichon Longueville Comtesse de Lalande 2009  Pauillac";"Bordeaux-style Red Blend";"Château Pichon Longueville Comtesse de Lalande"
"70526";"France";"A seductive wine, deliciously ripe with the softest, juiciest fruit over smoky new wood. The wine shows intense fruit as well as a soft Merlot core. The tannins are beautifully integrated in this ripely sweet wine.";NA;"95";"250";"Bordeaux";"Pauillac";"Rogеr Voss";"Château Pichon Longueville Comtesse de Lalande 2009  Pauillac";"Bordeaux-style Red Blend";"Château Pichon Longueville Comtesse de Lalande"
"70519";"France";"Mint aromas hint at the wood, but more important is the massive Merlot fruit that is an essential element in the blend. The result is a wine that blends richness and power with an initially severe character. Slowly it opens to reveal opulent blackberry jam flavors, immensely ripe.";"Les Forts de Latour";"95";"412";"Bordeaux";"Pauillac";"Roger Voss";"Château Latour 2009 Les Forts de Latour  (Pauillac)";"Bordeaux-style Red Blend";"Château Latour"
"70519";"France";"Mint aromas hint at the wood, but more important is the massive Merlot fruit that is an essential element in the blend. The result is a wine that blends richness and power with an initially severe character. Slowly it opens to reveal opulent blackberry jam flavors, immensely ripe.";"Les Forts de Latour";"95";"412";"Bordeaux";"Pauillac";"Rоgеr Vоss";"Château Latour 2009 Les Forts de Latour  (Pauillac)";"Bordeaux-style Red Blend";"Château Latour"
"70518";"France";"Impressively weighty wine, with a fine combination of tannins, full fruit and a solid, chunky core. The wine is rich, but it also has a sweet acidity. Powerful ageworthy wine, never losing sight of elegance.";NA;"95";"375";"Bordeaux";"Pomerol";"Rоgеr Vоss";"Château Hosanna 2009  Pomerol";"Bordeaux-style Red Blend";"Château Hosanna"
"70517";"France";"Dark and structured, this is a firm wine. It has a smoky wood character, powerful tannins over intensely ripe fruit. Acidity and sweetness balance to give a dense wine, powered with richness and destined to age for many years.";NA;"95";"69";"Bordeaux";"Margaux";"Rogеr Voss";"Château Giscours 2009  Margaux";"Bordeaux-style Red Blend";"Château Giscours"
"70517";"France";"Dark and structured, this is a firm wine. It has a smoky wood character, powerful tannins over intensely ripe fruit. Acidity and sweetness balance to give a dense wine, powered with richness and destined to age for many years.";NA;"95";"69";"Bordeaux";"Margaux";"Roger Voss";"Château Giscours 2009  Margaux";"Bordeaux-style Red Blend";"Château Giscours"
"70516";"France";"With its superripe, jammy fruit, this is lush and opulent. It does have a fine structure as well as bitter chocolate and dark tannins. A hugely powerful wine.";NA;"95";"350";"Bordeaux";"Saint-Émilion";"Rоgеr Vоss";"Château Pavie 2009  Saint-Émilion";"Bordeaux-style Red Blend";"Château Pavie"
"70512";"France";"A gorgeously perfumed wine, dominated by the ripest Cabernet Franc, combining richness and an intense structure. With its tannins, it will age well over many years. The fruit is finely textured, deliciously juicy, showing the most complex series of flavors.";NA;"95";"295";"Bordeaux";"Saint-Émilion";"Roger Voss";"Le Dôme 2009  Saint-Émilion";"Bordeaux-style Red Blend";"Le Dôme"
"70511";"France";"Elegant as well as rich, this is a beautiful wine. It has great depth of flavor, the sweetest fruit, deliciously ripe. At the same time, the tannins are an underlying sustenance to the impressive ageworthiness.";NA;"95";"120";"Bordeaux";"Saint-Émilion";"Roger Voss";"Clos Fourtet 2009  Saint-Émilion";"Bordeaux-style Red Blend";"Clos Fourtet"
"70511";"France";"Elegant as well as rich, this is a beautiful wine. It has great depth of flavor, the sweetest fruit, deliciously ripe. At the same time, the tannins are an underlying sustenance to the impressive ageworthiness.";NA;"95";"120";"Bordeaux";"Saint-Émilion";"Roger Voss";"Clos Fourtet 2009  Saint-Émilion";"Bordeaux-style Red Blend";"Clos Fourtet"
"70510";"France";"A rich and opulent wine, very ripe, packed with luscious blackberry and damson fruit as well as sweet tannins. It is a fruit salad of fruit flavors given structure by a core of dryness. Already a gorgeous wine, but one that will also age.";NA;"95";"116";"Bordeaux";"Margaux";"Roger Voss";"Château Rauzan-Ségla 2009  Margaux";"Bordeaux-style Red Blend";"Château Rauzan-Ségla"
"70493";"France";"This pretty wine, with its pale pink color, is soft and fruity. Strawberry flavors give it a ripe character that's reflected in the light acidity on the finish. Drink now.";NA;"85";"12";"Bordeaux";"Bordeaux Rosé";"Rоgеr Vоss";"Château l'Orangerie 2016 Rosé (Bordeaux Rosé)";"Rosé";"Château l'Orangerie"
"70493";"France";"This pretty wine, with its pale pink color, is soft and fruity. Strawberry flavors give it a ripe character that's reflected in the light acidity on the finish. Drink now.";NA;"85";"12";"Bordeaux";"Bordeaux Rosé";"Rogеr Voss";"Château l'Orangerie 2016 Rosé (Bordeaux Rosé)";"Rosé";"Château l'Orangerie"
"70492";"France";"This ripe and fruity wine from vineyards in the east of the Entre-deux-Mers region has apple, citrus and lightly herbal characteristics. Its crisp texture is refreshing. Drink now.";NA;"85";"12";"Bordeaux";"Bordeaux Blanc";"Roger Voss";"Château Haut Maurin 2016  Bordeaux Blanc";"Bordeaux-style White Blend";"Château Haut Maurin"
"70491";"France";"Although this wine has structure and acidity, it's lean, and the fruit seems to be missing. Spice and a smoky character give some pleasure. Drink from 2020.";NA;"85";"19";"Bordeaux";"Blaye Côtes de Bordeaux";"Rоgеr Vоss";"Château Berthenon 2015  Blaye Côtes de Bordeaux";"Bordeaux-style Red Blend";"Château Berthenon"
"70489";"France";"This blend of Chenin Blanc and Chardonnay is immediately attractive. With its balanced acidity and lightly crisp texture, it finishes with a lively sliced apple flavor. Drink now.";"Signature Brut";"85";"14";"France Other";"Vin Mousseux";"Rоgеr Vоss";"Bouvet-Ladubay NV Signature Brut Chenin Blanc-Chardonnay (Vin Mousseux)";"Chenin Blanc-Chardonnay";"Bouvet-Ladubay"
"70484";"France";"This crisply herbal wine also introduces some richer apricot flavors. A joint venture between négociant Schröder & Schÿler and the Barton family of Léoville and Langoa Barton, it's attractive, fruity and full in the mouth. Drink now.";"La Croix Barton";"85";"16";"Bordeaux";"Bordeaux Blanc";"Roger Voss";"Schröder & Schÿler 2016 La Croix Barton  (Bordeaux Blanc)";"Sauvignon Blanc";"Schröder & Schÿler"
"70483";"France";"Strawberry aromas follow through to the soft, red berry fruit flavors of this wine. The blend of 60% Merlot and 40% Cabernet Sauvignon gives both richness and structure. Drink now.";NA;"85";"18";"Bordeaux";"Bordeaux Rosé";"Roger Voss";"Rosé de Guiet 2016 Rosé (Bordeaux Rosé)";"Rosé";"Rosé de Guiet"
"70483";"France";"Strawberry aromas follow through to the soft, red berry fruit flavors of this wine. The blend of 60% Merlot and 40% Cabernet Sauvignon gives both richness and structure. Drink now.";NA;"85";"18";"Bordeaux";"Bordeaux Rosé";"Rоgеr Vоss";"Rosé de Guiet 2016 Rosé (Bordeaux Rosé)";"Rosé";"Rosé de Guiet"
"70475";"France";"Chardonnay from three grand cru villages in the Côte des Blancs, this tense mineral wine is bone dry with citrus and apple crispness. It is tight and nervy, still young and needing to age further. This will be ready to drink from late 2018.";"Lilyale Grand Cru Blanc de Blancs Zéro Dosage";"88";"50";"Champagne";"Champagne";"Roger Voss";"Waris Hubert NV Lilyale Grand Cru Blanc de Blancs Zéro Dosage Chardonnay (Champagne)";"Chardonnay";"Waris Hubert"
"70473";"France";"Made with skins to add color, this dark-orange-pink wine has fine red-berry aromas. It is dry and crisp with lively acidity as well as red-currant flavors. Drink this attractive wine now.";"Brut Rosé de Saignée";"88";"45";"Champagne";"Champagne";"Rоgеr Vоss";"Vollereaux NV Brut Rosé de Saignée  (Champagne)";"Champagne Blend";"Vollereaux"
"70458";"France";"A blend of 90% Chardonnay with 10% Pinot Blanc makes this a Blanc de Blancs (not indicated on the label). The wine itself is fruity, soft and with creamed-apple acidity to give it a lift. The light mousse gives a gentle aftertaste. Drink now.";"Collection Blanche";"88";"46";"Champagne";"Champagne";"Roger Voss";"Gyéjacquot Frères NV Collection Blanche  (Champagne)";"Champagne Blend";"Gyéjacquot Frères"
"70450";"France";"A very creamy nose almost has hints of butter. The same creamy richness appears on the palate where it is countered by frothy foam and a light body. There is just a hint of citrus but it makes its freshness felt on the dry finish.";NA;"88";"25";"Alsace";"Crémant d'Alsace";"Anne Krebiehl MW";"Domaine Zinck NV Sparkling (Crémant d'Alsace)";"Sparkling Blend";"Domaine Zinck"
"70442";"France";"The piles of rocks taken from the vineyard and heaped around the edge are what give the bizarre name of this vineyard. To taste, the wine is soft, sweetly ripe with an attractive, ripe creamy character, lifted by toast.";"Les Murgers des Dents de Chien Premier Cru";"88";NA;"Burgundy";"Saint-Aubin";"Roger Voss";"Maison Champy 2008 Les Murgers des Dents de Chien Premier Cru  (Saint-Aubin)";"Chardonnay";"Maison Champy"
"70442";"France";"The piles of rocks taken from the vineyard and heaped around the edge are what give the bizarre name of this vineyard. To taste, the wine is soft, sweetly ripe with an attractive, ripe creamy character, lifted by toast.";"Les Murgers des Dents de Chien Premier Cru";"88";NA;"Burgundy";"Saint-Aubin";"Roger Voss";"Maison Champy 2008 Les Murgers des Dents de Chien Premier Cru  (Saint-Aubin)";"Chardonnay";"Maison Champy"
"70429";"France";"Pure Sauvignon Blanc, this is herbal while also crisp, very fruity, bright and lively. Gooseberry juice dominates this intense wine.";"Element Terre";"88";"16";"Loire Valley";"Touraine";"Rоgеr Vоss";"Domaine des Pierrettes 2009 Element Terre Sauvignon Blanc (Touraine)";"Sauvignon Blanc";"Domaine des Pierrettes"
